"TOA5","CR350","CR350","4452","CR350.Std.01.04","CPU:Station_Toren.CRB","6321","Table_Toren"
"TIMESTAMP","RECORD","BattV_Avg","PTemp_C_Avg","Total","Diffuse"
"TS","RN","Volts","Deg C","mV","mV"
"","","Avg","Avg","Avg","Avg"
"2023-06-27 04:00:00",441,12.87,15.46,5.704,5.735
"2023-06-27 04:15:00",442,12.87,15.37,5.598,5.58
"2023-06-27 04:30:00",443,12.87,15.3,5.462,5.581
"2023-06-27 04:45:00",444,12.87,15.25,5.47,5.572
"2023-06-27 05:00:00",445,12.87,15.21,5.718,5.575
"2023-06-27 05:15:00",446,12.87,15.18,5.588,6.088
"2023-06-27 05:30:00",447,12.87,15.14,6.354,6.753
"2023-06-27 05:45:00",448,12.87,15.06,12.18,12.25
"2023-06-27 06:00:00",449,12.87,14.95,25.96,26.2
"2023-06-27 06:15:00",450,12.87,14.83,50.23,49.84
"2023-06-27 06:30:00",451,12.87,14.72,80.5,73.59
"2023-06-27 06:45:00",452,12.87,14.65,99,92.2
"2023-06-27 07:00:00",453,12.87,14.61,171.8,122.1
"2023-06-27 07:15:00",454,12.87,14.62,233.8,146
"2023-06-27 07:30:00",455,12.87,14.67,300.9,165.6
"2023-06-27 07:45:00",456,12.86,14.83,389.5,195.8
"2023-06-27 08:00:00",457,12.87,15.04,475.2,259.4
"2023-06-27 08:15:00",458,12.87,15.27,445.2,308.2
"2023-06-27 08:30:00",459,12.87,15.53,550.3,306.9
"2023-06-27 08:45:00",460,12.87,15.84,577.7,325.1
"2023-06-27 09:00:00",461,12.87,16.18,689.1,371.2
"2023-06-27 09:15:00",462,12.87,16.52,797.8,416.3
"2023-06-27 09:30:00",463,12.86,16.9,803,441.8
"2023-06-27 09:45:00",464,12.86,17.3,757.6,457.9
"2023-06-27 10:00:00",465,12.87,17.75,823,400.3
"2023-06-27 10:15:00",466,12.87,18.15,1058,387.9
"2023-06-27 10:30:00",467,12.87,18.53,1173,394.3
"2023-06-27 10:45:00",468,12.87,18.88,1196,447
"2023-06-27 11:00:00",469,12.87,19.24,1324,538.7
"2023-06-27 11:15:00",470,12.87,19.59,1394,511.8
"2023-06-27 11:30:00",471,12.87,19.94,1376,669
"2023-06-27 11:45:00",472,12.87,20.27,845,728.4
"2023-06-27 12:00:00",473,12.87,20.45,615.3,579.7
"2023-06-27 12:15:00",474,12.87,20.46,759.3,691.8
"2023-06-27 12:30:00",475,12.87,20.53,1155,947
"2023-06-27 12:45:00",476,12.87,20.75,411,401.8
"2023-06-27 13:00:00",477,12.87,20.68,389.7,385.4
"2023-06-27 13:15:00",478,12.87,20.46,907,889
"2023-06-27 13:30:00",479,12.87,20.59,1032,966
"2023-06-27 13:45:00",480,12.87,20.86,653.9,637.1
"2023-06-27 14:00:00",481,12.87,20.85,681.3,662.7
"2023-06-27 14:15:00",482,12.87,20.95,1321,991
"2023-06-27 14:30:00",483,12.87,22.18,1632,1092
"2023-06-27 14:45:00",484,12.87,23.47,1283,1008
"2023-06-27 15:00:00",485,12.87,23.96,1266,903
"2023-06-27 15:15:00",486,12.87,24.31,1581,896
"2023-06-27 15:30:00",487,12.87,24.55,1244,944
"2023-06-27 15:45:00",488,12.87,24.42,952,775.1
"2023-06-27 16:00:00",489,12.88,23.9,667.1,664.2
"2023-06-27 16:15:00",490,12.88,23.21,563.2,554.8
"2023-06-27 16:30:00",491,12.88,22.62,223.8,223
"2023-06-27 16:45:00",492,12.88,22.02,221.8,219.5
"2023-06-27 17:00:00",493,12.88,21.57,702.7,683.9
"2023-06-27 17:15:00",494,12.88,21.55,706.8,664.1
"2023-06-27 17:30:00",495,12.88,21.67,490.4,490.3
"2023-06-27 17:45:00",496,12.88,21.64,717.2,638.6
"2023-06-27 18:00:00",497,12.88,21.61,470.8,433.7
"2023-06-27 18:15:00",498,12.88,21.54,562.1,542.7
"2023-06-27 18:30:00",499,12.87,21.52,449.1,446.3
"2023-06-27 18:45:00",500,12.87,21.49,401.6,395.2
"2023-06-27 19:00:00",501,12.88,21.4,365.1,360.2
"2023-06-27 19:15:00",502,12.88,21.27,329,329.2
"2023-06-27 19:30:00",503,12.88,21.13,323.5,314.8
"2023-06-27 19:45:00",504,12.88,21.03,364.6,335.6
"2023-06-27 20:00:00",505,12.87,20.98,189.5,189.4
"2023-06-27 20:15:00",506,12.88,20.89,194.7,194.9
"2023-06-27 20:30:00",507,12.88,20.73,98.9,99
"2023-06-27 20:45:00",508,12.87,20.54,66.62,67.14
"2023-06-27 21:00:00",509,12.88,20.36,41.74,42.15
"2023-06-27 21:15:00",510,12.87,20.17,21.91,22.15
"2023-06-27 21:30:00",511,12.87,19.93,20.63,20.62
"2023-06-27 21:45:00",512,12.87,19.7,16.14,16.21
"2023-06-27 22:00:00",513,12.87,19.48,7.028,7.103
"2023-06-27 22:15:00",514,12.87,19.27,5.569,5.639
"2023-06-27 22:30:00",515,12.87,19.09,5.565,5.636
"2023-06-27 22:45:00",516,12.87,18.91,5.836,5.633
"2023-06-27 23:00:00",517,12.87,18.74,5.555,5.924
"2023-06-27 23:15:00",518,12.87,18.6,5.558,5.632
"2023-06-27 23:30:00",519,12.87,18.47,5.588,5.634
"2023-06-27 23:45:00",520,12.87,18.3,5.537,5.623
"2023-06-28 00:00:00",521,12.87,18.1,5.537,5.608
"2023-06-28 00:15:00",522,12.87,17.94,5.533,5.61
"2023-06-28 00:30:00",523,12.87,17.84,5.536,5.613
"2023-06-28 00:45:00",524,12.87,17.8,5.542,5.842
"2023-06-28 01:00:00",525,12.87,17.77,5.562,5.899
"2023-06-28 01:15:00",526,12.87,17.71,5.792,5.717
"2023-06-28 01:30:00",527,12.87,17.59,5.523,5.887
"2023-06-28 01:45:00",528,12.87,17.33,5.518,5.886
"2023-06-28 02:00:00",529,12.87,17.09,5.51,5.599
"2023-06-28 02:15:00",530,12.87,16.93,5.57,5.596
"2023-06-28 02:30:00",531,12.86,16.84,5.697,5.801
"2023-06-28 02:45:00",532,12.86,16.8,5.511,5.592
"2023-06-28 03:00:00",533,12.86,16.77,5.51,5.798
"2023-06-28 03:15:00",534,12.86,16.75,5.513,5.597
"2023-06-28 03:30:00",535,12.87,16.73,5.532,5.598
"2023-06-28 03:45:00",536,12.87,16.73,5.523,5.606
"2023-06-28 04:00:00",537,12.86,16.74,5.532,5.677
"2023-06-28 04:15:00",538,12.86,16.75,5.528,5.875
"2023-06-28 04:30:00",539,12.86,16.74,5.525,5.603
"2023-06-28 04:45:00",540,12.86,16.71,5.524,5.868
"2023-06-28 05:00:00",541,12.86,16.68,5.805,5.632
"2023-06-28 05:15:00",542,12.86,16.67,5.524,5.61
"2023-06-28 05:30:00",543,12.86,16.63,5.705,5.604
"2023-06-28 05:45:00",544,12.86,16.52,6.678,6.729
"2023-06-28 06:00:00",545,12.86,16.38,11.2,11.24
"2023-06-28 06:15:00",546,12.86,16.3,17.37,17.54
"2023-06-28 06:30:00",547,12.86,16.27,27.55,27.81
"2023-06-28 06:45:00",548,12.86,16.27,41.56,42.44
"2023-06-28 07:00:00",549,12.86,16.32,69.52,69.79
"2023-06-28 07:15:00",550,12.86,16.39,103.8,103.6
"2023-06-28 07:30:00",551,12.86,16.48,108.8,108.6
"2023-06-28 07:45:00",552,12.86,16.58,97.3,97.3
"2023-06-28 08:00:00",553,12.86,16.7,144,144.2
"2023-06-28 08:15:00",554,12.86,16.83,195.1,195
"2023-06-28 08:30:00",555,12.86,16.99,320.8,320.7
"2023-06-28 08:45:00",556,12.86,17.21,376.9,363.8
"2023-06-28 09:00:00",557,12.86,17.44,339.4,339.5
"2023-06-28 09:15:00",558,12.86,17.65,361.4,361.5
"2023-06-28 09:30:00",559,12.86,17.85,430.8,431
"2023-06-28 09:45:00",560,12.86,18.09,437.7,438.3
"2023-06-28 10:00:00",561,12.86,18.35,490.1,490.3
"2023-06-28 10:15:00",562,12.86,18.61,549,549
"2023-06-28 10:30:00",563,12.86,18.86,570.8,571
"2023-06-28 10:45:00",564,12.86,19.11,617.9,619.1
"2023-06-28 11:00:00",565,12.86,19.35,513.1,513.1
"2023-06-28 11:15:00",566,12.86,19.54,484.3,484.5
"2023-06-28 11:30:00",567,12.86,19.67,527,527.2
"2023-06-28 11:45:00",568,12.86,19.81,540.2,540.2
"2023-06-28 12:00:00",569,12.86,19.97,712.9,712.1
"2023-06-28 12:15:00",570,12.86,20.18,764.1,762.9
"2023-06-28 12:30:00",571,12.86,20.42,681.7,680.9
"2023-06-28 12:45:00",572,12.86,20.6,662.1,662.1
"2023-06-28 13:00:00",573,12.86,20.75,781.4,778.1
"2023-06-28 13:15:00",574,12.86,20.98,841,830
"2023-06-28 13:30:00",575,12.86,21.24,767,763.3
"2023-06-28 13:45:00",576,12.86,21.48,875,850
"2023-06-28 14:00:00",577,12.86,21.75,1010,973
"2023-06-28 14:15:00",578,12.86,22.14,1143,1076
"2023-06-28 14:30:00",579,12.86,22.73,1238,1108
"2023-06-28 14:45:00",580,12.86,23.28,472.6,458.1
"2023-06-28 15:00:00",581,12.86,23.16,165.8,165.8
"2023-06-28 15:15:00",582,12.86,22.65,247.8,248.1
"2023-06-28 15:30:00",583,12.86,22.21,393.6,393.9
"2023-06-28 15:45:00",584,12.86,21.97,474.1,474.1
"2023-06-28 16:00:00",585,12.86,21.95,377.2,376.4
"2023-06-28 16:15:00",586,12.86,21.97,256.1,256.3
"2023-06-28 16:30:00",587,12.86,21.91,324.1,324.1
"2023-06-28 16:45:00",588,12.86,21.89,501.5,501.7
"2023-06-28 17:00:00",589,12.86,21.99,504.8,505
"2023-06-28 17:15:00",590,12.86,22.11,303.7,303.8
"2023-06-28 17:30:00",591,12.86,22.14,306.5,306.5
"2023-06-28 17:45:00",592,12.87,22.09,202.8,202.5
"2023-06-28 18:00:00",593,12.86,21.98,197.4,197.4
"2023-06-28 18:15:00",594,12.86,21.87,186.2,186.1
"2023-06-28 18:30:00",595,12.86,21.76,142.4,142.5
"2023-06-28 18:45:00",596,12.86,21.68,92.3,92.1
"2023-06-28 19:00:00",597,12.86,21.58,67.18,67.28
"2023-06-28 19:15:00",598,12.86,21.5,53.26,53.58
"2023-06-28 19:30:00",599,12.86,21.41,44.28,44.64
"2023-06-28 19:45:00",600,12.86,21.32,55.83,56.37
"2023-06-28 20:00:00",601,12.86,21.24,64.02,64.27
"2023-06-28 20:15:00",602,12.86,21.18,55.91,56.18
"2023-06-28 20:30:00",603,12.86,21.13,71.12,71.36
"2023-06-28 20:45:00",604,12.86,21.07,58.37,58.62
"2023-06-28 21:00:00",605,12.86,21.02,25.44,25.59
"2023-06-28 21:15:00",606,12.86,20.97,24.22,24.25
"2023-06-28 21:30:00",607,12.86,20.92,21.23,21.62
"2023-06-28 21:45:00",608,12.86,20.86,13.38,13.34
"2023-06-28 22:00:00",609,12.86,20.77,7.672,7.688
"2023-06-28 22:15:00",610,12.86,20.69,5.654,5.752
"2023-06-28 22:30:00",611,12.86,20.61,5.606,5.699
"2023-06-28 22:45:00",612,12.86,20.53,5.897,5.699
"2023-06-28 23:00:00",613,12.86,20.45,5.607,5.705
"2023-06-28 23:15:00",614,12.86,20.37,5.891,5.727
"2023-06-28 23:30:00",615,12.86,20.28,5.598,5.695
"2023-06-28 23:45:00",616,12.86,20.16,5.595,5.985
"2023-06-29 00:00:00",617,12.86,20.03,5.879,5.687
"2023-06-29 00:15:00",618,12.86,19.87,5.578,5.671
"2023-06-29 00:30:00",619,12.86,19.71,5.578,5.785
"2023-06-29 00:45:00",620,12.86,19.52,5.626,5.671
"2023-06-29 01:00:00",621,12.86,19.32,5.568,5.669
"2023-06-29 01:15:00",622,12.86,19.15,5.571,5.666
"2023-06-29 01:30:00",623,12.86,19.02,5.564,5.959
"2023-06-29 01:45:00",624,12.86,18.91,5.566,5.952
"2023-06-29 02:00:00",625,12.86,18.79,5.78,5.843
"2023-06-29 02:15:00",626,12.86,18.68,5.562,5.921
"2023-06-29 02:30:00",627,12.86,18.58,5.559,5.888
"2023-06-29 02:45:00",628,12.86,18.48,5.548,5.654
"2023-06-29 03:00:00",629,12.85,18.4,5.782,5.798
"2023-06-29 03:15:00",630,12.86,18.32,5.546,5.905
"2023-06-29 03:30:00",631,12.86,18.24,5.545,5.649
"2023-06-29 03:45:00",632,12.86,18.17,5.809,5.639
"2023-06-29 04:00:00",633,12.86,18.1,5.558,5.638
"2023-06-29 04:15:00",634,12.85,18.05,5.835,5.643
"2023-06-29 04:30:00",635,12.85,18.05,5.564,5.673
"2023-06-29 04:45:00",636,12.85,18.05,5.559,5.635
"2023-06-29 05:00:00",637,12.85,18.04,5.557,5.878
"2023-06-29 05:15:00",638,12.85,18.04,5.85,5.651
"2023-06-29 05:30:00",639,12.85,18.04,5.555,5.926
"2023-06-29 05:45:00",640,12.85,18.04,6.568,6.868
"2023-06-29 06:00:00",641,12.85,18.05,10.63,10.6
"2023-06-29 06:15:00",642,12.85,18.06,18,18.4
"2023-06-29 06:30:00",643,12.85,18.06,23.53,23.78
"2023-06-29 06:45:00",644,12.85,18.07,49.36,49.55
"2023-06-29 07:00:00",645,12.85,18.1,66.71,66.72
"2023-06-29 07:15:00",646,12.85,18.15,78.23,78.5
"2023-06-29 07:30:00",647,12.85,18.23,72.22,72.47
"2023-06-29 07:45:00",648,12.85,18.3,81.1,81.4
"2023-06-29 08:00:00",649,12.85,18.35,107.2,107.5
"2023-06-29 08:15:00",650,12.85,18.4,153.7,153.7
"2023-06-29 08:30:00",651,12.85,18.49,229.3,229.2
"2023-06-29 08:45:00",652,12.85,18.64,152.1,151.9
"2023-06-29 09:00:00",653,12.85,18.77,252.3,252.1
"2023-06-29 09:15:00",654,12.85,18.92,399.8,399.8
"2023-06-29 09:30:00",655,12.85,19.1,627.6,542.7
"2023-06-29 09:45:00",656,12.85,19.36,793.5,625.3
"2023-06-29 10:00:00",657,12.85,19.75,703.5,632.6
"2023-06-29 10:15:00",658,12.85,20.1,717.2,628.7
"2023-06-29 10:30:00",659,12.85,20.33,740.7,687.2
"2023-06-29 10:45:00",660,12.85,20.55,962,753
"2023-06-29 11:00:00",661,12.85,20.8,1001,773.1
"2023-06-29 11:15:00",662,12.85,21.08,1085,886
"2023-06-29 11:30:00",663,12.85,21.38,690,592.1
"2023-06-29 11:45:00",664,12.85,21.53,961,790.8
"2023-06-29 12:00:00",665,12.85,21.82,1385,1121
"2023-06-29 12:15:00",666,12.85,22.53,858,823
"2023-06-29 12:30:00",667,12.85,22.77,913,827
"2023-06-29 12:45:00",668,12.85,22.82,561.6,553.6
"2023-06-29 13:00:00",669,12.85,22.63,241.8,237.9
"2023-06-29 13:15:00",670,12.85,22.25,563.6,492
"2023-06-29 13:30:00",671,12.85,21.97,889,745
"2023-06-29 13:45:00",672,12.85,22.05,425,406
"2023-06-29 14:00:00",673,12.85,21.98,690,665.7
"2023-06-29 14:15:00",674,12.85,22.12,1163,1073
"2023-06-29 14:30:00",675,12.85,22.53,835,824
"2023-06-29 14:45:00",676,12.85,22.56,739.6,736.6
"2023-06-29 15:00:00",677,12.85,22.44,668.9,667.5
"2023-06-29 15:15:00",678,12.85,22.35,732,729.7
"2023-06-29 15:30:00",679,12.85,22.36,561.2,553.2
"2023-06-29 15:45:00",680,12.85,22.35,538.5,532.8
"2023-06-29 16:00:00",681,12.85,22.2,555.6,554.7
"2023-06-29 16:15:00",682,12.85,22.05,607.1,605.8
"2023-06-29 16:30:00",683,12.85,21.96,391.1,389.1
"2023-06-29 16:45:00",684,12.85,21.76,241.6,240.2
"2023-06-29 17:00:00",685,12.85,21.48,309.4,309.3
"2023-06-29 17:15:00",686,12.85,21.24,325.7,325.8
"2023-06-29 17:30:00",687,12.85,21.01,249.6,249
"2023-06-29 17:45:00",688,12.85,20.8,169.5,169.2
"2023-06-29 18:00:00",689,12.85,20.55,135.9,135.9
"2023-06-29 18:15:00",690,12.85,20.22,146.9,147
"2023-06-29 18:30:00",691,12.85,19.86,102.2,102.4
"2023-06-29 18:45:00",692,12.85,19.5,64.23,64.75
"2023-06-29 19:00:00",693,12.85,19.12,67.01,67.23
"2023-06-29 19:15:00",694,12.85,18.75,78.75,79.18
"2023-06-29 19:30:00",695,12.85,18.4,78.6,78.79
"2023-06-29 19:45:00",696,12.85,18.1,62.43,62.71
"2023-06-29 20:00:00",697,12.85,17.87,77.35,77.46
"2023-06-29 20:15:00",698,12.85,17.67,53.92,54.03
"2023-06-29 20:30:00",699,12.85,17.47,75.87,76.13
"2023-06-29 20:45:00",700,12.85,17.32,69.08,69.68
"2023-06-29 21:00:00",701,12.85,17.23,62.72,63.03
"2023-06-29 21:15:00",702,12.84,17.17,46,46.41
"2023-06-29 21:30:00",703,12.84,17.12,36.3,36.33
"2023-06-29 21:45:00",704,12.84,17.08,20.26,20.76
"2023-06-29 22:00:00",705,12.84,17,9.8,9.83
"2023-06-29 22:15:00",706,12.84,16.92,6.327,6.132
"2023-06-29 22:30:00",707,12.84,16.82,5.602,5.849
"2023-06-29 22:45:00",708,12.84,16.72,5.503,5.587
"2023-06-29 23:00:00",709,12.84,16.62,5.502,5.59
"2023-06-29 23:15:00",710,12.84,16.54,5.79,5.588
"2023-06-29 23:30:00",711,12.84,16.47,5.496,5.598
"2023-06-29 23:45:00",712,12.84,16.4,5.593,5.578
"2023-06-30 00:00:00",713,12.84,16.33,5.768,5.614
"2023-06-30 00:15:00",714,12.84,16.18,5.492,5.574
"2023-06-30 00:30:00",715,12.84,16.03,5.494,5.57
"2023-06-30 00:45:00",716,12.84,15.89,5.49,5.572
"2023-06-30 01:00:00",717,12.84,15.74,5.492,5.571
"2023-06-30 01:15:00",718,12.84,15.57,5.481,5.674
"2023-06-30 01:30:00",719,12.84,15.39,5.468,6.095
"2023-06-30 01:45:00",720,12.84,15.2,5.47,6.022
"2023-06-30 02:00:00",721,12.84,14.97,5.463,5.757
"2023-06-30 02:15:00",722,12.84,14.7,5.46,5.543
"2023-06-30 02:30:00",723,12.84,14.46,5.455,5.537
"2023-06-30 02:45:00",724,12.84,14.23,5.453,5.537
"2023-06-30 03:00:00",725,12.84,13.96,5.72,5.527
"2023-06-30 03:15:00",726,12.84,13.7,5.439,5.57
"2023-06-30 03:30:00",727,12.84,13.44,5.498,5.787
"2023-06-30 03:45:00",728,12.83,13.25,5.532,5.764
"2023-06-30 04:00:00",729,12.84,13.06,5.423,5.509
"2023-06-30 04:15:00",730,12.83,12.84,5.42,5.56
"2023-06-30 04:30:00",731,12.83,12.65,5.421,5.499
"2023-06-30 04:45:00",732,12.83,12.53,5.424,5.726
"2023-06-30 05:00:00",733,12.83,12.44,5.422,5.502
"2023-06-30 05:15:00",734,12.83,12.36,5.683,5.516
"2023-06-30 05:30:00",735,12.83,12.29,6.215,6.35
"2023-06-30 05:45:00",736,12.83,12.24,12.89,13.07
"2023-06-30 06:00:00",737,12.83,12.16,27.54,27.86
"2023-06-30 06:15:00",738,12.83,12.04,50.81,50.25
"2023-06-30 06:30:00",739,12.83,11.89,84.7,78.31
"2023-06-30 06:45:00",740,12.83,11.81,127.5,104
"2023-06-30 07:00:00",741,12.83,11.85,174.6,128.3
"2023-06-30 07:15:00",742,12.83,11.95,232.3,154.2
"2023-06-30 07:30:00",743,12.83,12.07,288.5,180.7
"2023-06-30 07:45:00",744,12.82,12.28,344.8,208.9
"2023-06-30 08:00:00",745,12.83,12.52,412.5,234.4
"2023-06-30 08:15:00",746,12.82,12.75,490.5,250.3
"2023-06-30 08:30:00",747,12.82,13.02,575.6,270.6
"2023-06-30 08:45:00",748,12.82,13.35,666.2,296.7
"2023-06-30 09:00:00",749,12.82,13.78,780.9,366.7
"2023-06-30 09:15:00",750,12.82,14.29,836,429.8
"2023-06-30 09:30:00",751,12.82,14.91,815,535.5
"2023-06-30 09:45:00",752,12.82,15.53,405.5,383.7
"2023-06-30 10:00:00",753,12.82,15.98,252.9,252.9
"2023-06-30 10:15:00",754,12.82,16.17,237.5,237.1
"2023-06-30 10:30:00",755,12.83,16.24,311.4,311.5
"2023-06-30 10:45:00",756,12.82,16.32,483.6,483.8
"2023-06-30 11:00:00",757,12.83,16.54,785.9,778.4
"2023-06-30 11:15:00",758,12.83,16.9,762.2,759.5
"2023-06-30 11:30:00",759,12.83,17.25,1294,954
"2023-06-30 11:45:00",760,12.83,17.73,1055,898
"2023-06-30 12:00:00",761,12.83,18.25,889,809
"2023-06-30 12:15:00",762,12.83,18.62,411.5,411.9
"2023-06-30 12:30:00",763,12.83,18.61,637.9,613
"2023-06-30 12:45:00",764,12.83,18.6,977,752.3
"2023-06-30 13:00:00",765,12.83,18.82,1539,701.5
"2023-06-30 13:15:00",766,12.83,19.41,1657,598.3
"2023-06-30 13:30:00",767,12.83,20.2,1736,598.2
"2023-06-30 13:45:00",768,12.83,21.56,1620,679.6
"2023-06-30 14:00:00",769,12.83,22.83,1755,769.2
"2023-06-30 14:15:00",770,12.83,24.66,1532,769.1
"2023-06-30 14:30:00",771,12.83,25.7,1343,783.3
"2023-06-30 14:45:00",772,12.83,26.26,1503,722.7
"2023-06-30 15:00:00",773,12.84,26.33,397.1,388.3
"2023-06-30 15:15:00",774,12.84,24.97,927,650.9
"2023-06-30 15:30:00",775,12.84,24.08,1144,605.1
"2023-06-30 15:45:00",776,12.84,23.73,1285,693.4
"2023-06-30 16:00:00",777,12.84,24.15,1167,705
"2023-06-30 16:15:00",778,12.84,24.38,1132,635.9
"2023-06-30 16:30:00",779,12.84,24.17,709.9,582.8
"2023-06-30 16:45:00",780,12.84,23.69,1286,638.4
"2023-06-30 17:00:00",781,12.84,23.57,1235,602.8
"2023-06-30 17:15:00",782,12.84,23.62,1171,590.7
"2023-06-30 17:30:00",783,12.84,23.45,1020,552.7
"2023-06-30 17:45:00",784,12.84,23.09,1043,570.1
"2023-06-30 18:00:00",785,12.84,22.78,844,550.9
"2023-06-30 18:15:00",786,12.84,22.48,570,568.3
"2023-06-30 18:30:00",787,12.84,22.19,827,602.5
"2023-06-30 18:45:00",788,12.84,22,640.2,467.8
"2023-06-30 19:00:00",789,12.84,21.79,501.4,428.1
"2023-06-30 19:15:00",790,12.84,21.54,342.6,335.1
"2023-06-30 19:30:00",791,12.84,21.25,366.3,365.1
"2023-06-30 19:45:00",792,12.84,21.02,290,286.7
"2023-06-30 20:00:00",793,12.84,20.81,222,221.9
"2023-06-30 20:15:00",794,12.84,20.6,158.5,158.5
"2023-06-30 20:30:00",795,12.84,20.39,161.3,161.2
"2023-06-30 20:45:00",796,12.84,20.21,135.5,135.1
"2023-06-30 21:00:00",797,12.84,20.05,100.4,100.3
"2023-06-30 21:15:00",798,12.84,19.89,63.13,63.34
"2023-06-30 21:30:00",799,12.84,19.74,32.75,33.04
"2023-06-30 21:45:00",800,12.84,19.58,16.01,16.03
"2023-06-30 22:00:00",801,12.84,19.41,7.909,7.975
"2023-06-30 22:15:00",802,12.84,19.23,5.655,5.933
"2023-06-30 22:30:00",803,12.84,19.05,5.852,5.648
"2023-06-30 22:45:00",804,12.84,18.86,5.82,5.774
"2023-06-30 23:00:00",805,12.83,18.69,5.581,5.944
"2023-06-30 23:15:00",806,12.84,18.55,5.56,5.64
"2023-06-30 23:30:00",807,12.83,18.43,5.552,5.645
"2023-06-30 23:45:00",808,12.83,18.32,5.551,5.644
"2023-07-01 00:00:00",809,12.83,18.22,5.81,5.747
"2023-07-01 00:15:00",810,12.83,18.13,5.556,5.725
"2023-07-01 00:30:00",811,12.84,18.08,5.55,5.642
"2023-07-01 00:45:00",812,12.83,18,5.845,5.63
"2023-07-01 01:00:00",813,12.83,17.86,5.565,5.635
"2023-07-01 01:15:00",814,12.83,17.77,5.552,5.632
"2023-07-01 01:30:00",815,12.83,17.64,5.707,5.618
"2023-07-01 01:45:00",816,12.83,17.37,5.535,5.612
"2023-07-01 02:00:00",817,12.83,17.09,5.804,5.694
"2023-07-01 02:15:00",818,12.83,16.9,5.527,5.891
"2023-07-01 02:30:00",819,12.83,16.75,5.536,5.613
"2023-07-01 02:45:00",820,12.83,16.66,5.536,5.894
"2023-07-01 03:00:00",821,12.83,16.62,5.57,5.903
"2023-07-01 03:15:00",822,12.83,16.6,5.82,5.618
"2023-07-01 03:30:00",823,12.83,16.6,5.515,5.597
"2023-07-01 03:45:00",824,12.83,16.53,5.703,5.592
"2023-07-01 04:00:00",825,12.83,16.39,5.506,5.592
"2023-07-01 04:15:00",826,12.83,16.25,5.781,5.591
"2023-07-01 04:30:00",827,12.82,16.16,5.512,5.586
"2023-07-01 04:45:00",828,12.83,16.12,5.704,5.591
"2023-07-01 05:00:00",829,12.83,16.14,5.605,5.866
"2023-07-01 05:15:00",830,12.83,16.18,5.526,5.843
"2023-07-01 05:30:00",831,12.82,16.24,5.525,5.595
"2023-07-01 05:45:00",832,12.82,16.27,5.846,5.642
"2023-07-01 06:00:00",833,12.82,16.28,9.33,8.96
"2023-07-01 06:15:00",834,12.82,16.25,17.57,17.68
"2023-07-01 06:30:00",835,12.82,16.21,24.94,25.48
"2023-07-01 06:45:00",836,12.82,16.2,27.57,27.82
"2023-07-01 07:00:00",837,12.82,16.21,53.67,53.99
"2023-07-01 07:15:00",838,12.82,16.25,68.85,69.38
"2023-07-01 07:30:00",839,12.82,16.32,56.05,56.56
"2023-07-01 07:45:00",840,12.82,16.39,80.9,81.1
"2023-07-01 08:00:00",841,12.82,16.46,110,110
"2023-07-01 08:15:00",842,12.82,16.53,141.8,141.8
"2023-07-01 08:30:00",843,12.82,16.61,91.7,92.2
"2023-07-01 08:45:00",844,12.82,16.67,103.8,103.8
"2023-07-01 09:00:00",845,12.82,16.73,135.3,135.7
"2023-07-01 09:15:00",846,12.82,16.81,137.6,137.6
"2023-07-01 09:30:00",847,12.82,16.91,163.6,163.5
"2023-07-01 09:45:00",848,12.82,17.01,155.5,155.2
"2023-07-01 10:00:00",849,12.82,17.11,182.2,182.1
"2023-07-01 10:15:00",850,12.82,17.22,256.9,256.7
"2023-07-01 10:30:00",851,12.82,17.35,258.5,258.3
"2023-07-01 10:45:00",852,12.82,17.48,290.9,291
"2023-07-01 11:00:00",853,12.82,17.55,249.7,249.8
"2023-07-01 11:15:00",854,12.82,17.6,434.5,434.6
"2023-07-01 11:30:00",855,12.82,17.7,651.3,651.5
"2023-07-01 11:45:00",856,12.82,17.83,766.6,758.6
"2023-07-01 12:00:00",857,12.82,17.97,583.2,579
"2023-07-01 12:15:00",858,12.82,18.09,444.3,438.5
"2023-07-01 12:30:00",859,12.82,18.12,508.8,505.5
"2023-07-01 12:45:00",860,12.82,18.17,799.7,590.4
"2023-07-01 13:00:00",861,12.82,18.35,1178,696.2
"2023-07-01 13:15:00",862,12.82,18.64,630.3,628
"2023-07-01 13:30:00",863,12.82,18.75,410.1,398
"2023-07-01 13:45:00",864,12.82,18.8,417.2,414.2
"2023-07-01 14:00:00",865,12.82,18.81,424.1,424.5
"2023-07-01 14:15:00",866,12.82,18.77,741.5,734.3
"2023-07-01 14:30:00",867,12.82,18.86,358.5,355.8
"2023-07-01 14:45:00",868,12.82,18.91,488.6,488.3
"2023-07-01 15:00:00",869,12.82,19,448.6,446.3
"2023-07-01 15:15:00",870,12.82,19.03,345.1,342.3
"2023-07-01 15:30:00",871,12.82,19.02,462.5,461
"2023-07-01 15:45:00",872,12.82,19.08,227.6,226.5
"2023-07-01 16:00:00",873,12.82,19.02,224.7,224.4
"2023-07-01 16:15:00",874,12.82,18.88,563.6,562
"2023-07-01 16:30:00",875,12.82,18.96,422.5,406.4
"2023-07-01 16:45:00",876,12.82,19.1,232,224.5
"2023-07-01 17:00:00",877,12.82,19.01,169.1,167.3
"2023-07-01 17:15:00",878,12.82,18.71,143.1,143.4
"2023-07-01 17:30:00",879,12.83,18.32,308,307.9
"2023-07-01 17:45:00",880,12.82,18.05,378,378.5
